index,data,data2
59642,11,18
59643,11,18
59644,11,18
59645,11,17
59646,11,17
59647,11,19
59648,11,20
59649,11,22
59650,10,22
59651,9,24
59652,9,24
59653,9,24
59654,13,23
59655,12,22
59656,12,22
59657,12,22
59658,13,20
59659,13,20
59660,14,19
59661,14,19
59662,14,19
59663,14,19
59664,14,19
59665,14,19
59666,15,18
59667,15,18
59668,15,17
59669,15,17
59670,16,17
59671,16,17
59672,16,17
59673,16,18
59674,16,18
59675,16,19
59676,15,19
59677,16,21
59678,15,21
59679,14,21
59680,13,20
59681,13,19
59682,13,18
59683,13,17
59684,12,16
59685,12,16
59686,12,15
59687,12,15
59688,12,15
59689,12,15
59690,12,15
59691,11,14
59692,10,14
59693,9,13
59694,8,15
59695,7,16
59696,8,17
59697,6,17
59698,5,18
59699,2,19
59700,3,19
59701,1,18
59702,2,18
59703,2,17
59704,3,16
59705,3,15
59706,2,15
59707,3,14
59708,3,13
59709,4,12
59710,5,12
59711,5,12
59712,5,13
59713,5,13
59714,5,13
59715,6,12
59716,6,12
59717,6,12
59718,6,13
59719,7,14
59720,7,15
59721,8,16
59722,7,17
59723,8,18
59724,8,18
59725,8,18
59726,8,19
59727,7,18
59728,8,16
59729,9,15
59730,9,15
59731,9,14
59732,9,13
59733,8,13
59734,8,12
59735,8,12
59736,8,12
59737,8,12
59738,8,12
59739,9,13
59740,8,12
59741,8,11
59742,10,12
59743,9,14
59744,7,16
59745,8,17
59746,8,17
59747,8,17
59748,9,19
59749,7,19
59750,7,19
59751,7,18
59752,6,17
59753,6,16
59754,7,15
59755,7,13
59756,8,13
59757,8,12
59758,7,11
59759,7,11
59760,7,10
59761,6,9
59762,6,9
59763,6,8
59764,6,9
59765,6,8
59766,7,9
59767,8,11
59768,8,14
59769,8,16
59770,8,18
59771,5,19
59772,3,19
59773,4,19
59774,7,21
59775,8,20
59776,8,19
59777,8,18
59778,8,17
59779,8,15
59780,8,14
59781,8,13
59782,8,12
59783,8,12
59784,8,11
59785,8,12
59786,8,12
59787,8,12
59788,8,12
59789,8,12
59790,9,12
59791,10,14
59792,11,16
59793,12,18
59794,12,20
59795,12,20
59796,12,22
59797,10,22
59798,10,22
59799,10,21
59800,10,20
59801,11,20
59802,11,18
59803,10,16
59804,10,15
59805,10,15
59806,10,14
59807,10,13
59808,11,14
59809,11,14
59810,10,14
59811,10,14
59812,10,13
59813,10,13
59814,12,14
59815,13,16
59816,12,17
59817,13,19
59818,14,22
59819,13,22
59820,13,23
59821,13,18
59822,10,20
59823,7,20
59824,8,19
59825,6,18
59826,6,16
59827,5,16
59828,4,16
59829,4,15
59830,6,12
59831,6,12
59832,6,11
59833,6,11
59834,5,5
59835,6,11
59836,6,10
59837,6,10
59838,6,10
59839,6,14
59840,6,16
59841,4,18
59842,4,19
59843,5,20
59844,4,20
59845,3,19
59846,5,20
59847,4,19
59848,5,18
59849,6,17
59850,6.3,14.6
59851,6.5,13.9
59852,6.7,13.2
59853,6.7,12.6
59854,6.8,12.1
59855,6.9,11.9
59856,7.1,11.8
59857,7.3,11.9
59858,7.6,11.9
59859,7.8,11.8
59860,8,11.5
59861,8.1,11.1
59862,9,12
59863,10,14
59864,9,14
59865,10,16
59866,10,18
59867,9,18
59868,9,18
59869,9,18
59870,9,18
59871,9,17
59872,9,16
59873,8,16
59874,8,16
59875,8,15
59876,8,14
59877,8,13
59878,8,13
59879,7,12
59880,7,11
59881,7,11
59882,8,12
59883,8,11
59884,8,11
59885,8,11
59886,10,12
59887,10,14
59888,9,15
59889,9,17
59890,9,18
59891,8,18
59892,8,20
59893,7,20
59894,7,20
59895,9,19
59896,10,18
59897,9,17
59898,10,15
59899,9,14
59900,9,14
59901,9,13
59902,9,12
59903,8,12
59904,8,11
59905,8,12
59906,8,11
59907,8,11
59908,8,11
59909,8,10
59910,8,11
59911,10,12
59912,10,15
59913,11,17
59914,10,19
59915,9,20
59916,9,21
59917,7,21
59918,9,21
59919,9,20
59920,9,19
59921,10,18
59922,10,17
59923,11,15
59924,11,14
59925,11,14
59926,10,13
59927,10,13
59928,9,12
59929,9,12
59930,9,11
59931,9,11
59932,9,11
59933,9,11
59934,9,11
59935,11,14
59936,10.5,16
59937,10,18
59938,8,19
59939,8,19
59940,8,19
59941,6,18
59942,3,18
59943,3,17
59944,3,15
59945,4,14
59946,4,13
59947,4,12
59948,2,12
59949,3,10
59950,3,10
59951,2,9
59952,2,9
59953,2,8
59954,2,8
59955,2,7.5
59956,2,7
59957,2,7
59958,3,7
59959,3,10
59960,4,13
59961,5,15
59962,3,14
59963,2,15
59964,2,16
59965,1,16
59966,3,16
59967,3,15
59968,1,14
59969,2,12
59970,3,12
59971,3,10
59972,3,9
59973,3,9
59974,3,8
59975,3,7
59976,3,7
59977,3,7
59978,3,6
59979,3,6
59980,3,6
59981,4,7
59982,4,7
59983,5,9
59984,4,12
59985,4,13
59986,5,15
59987,4,16
59988,5,17
59989,5,18
59990,4,18
59991,5,18
59992,5,17
59993,6,16
59994,6,14
59995,6,13
59996,6,12
59997,6,12
59998,6,11
59999,6,11
60000,6,10
60001,6,10
60002,6,9
60003,6,9
60004,6,9
60005,6,9
60006,8,10
60007,10,15
60008,10,16
60009,10,18
60010,10,19
60011,11,21
60012,11,21
60013,11,22
60014,11,22
60015,11,21
60016,11,19
60017,11,18
60018,11,17
60019,11,17
60020,11,16
60021,10,16
60022,9,16
60023,8,16
60024,8,15
60025,9,15
60026,9,15
60027,10,16
60028,10,16
60029,11,17
60030,11,17
60031,12,17
60032,14,17
60033,14,16
60034,15,16
60035,15,16
60036,15,16
60037,15,16
60038,16,17
60039,16,18
60040,15,18
60041,15,18
60042,15,17
60043,15,17
60044,13,17
60045,12,17
60046,11,16
60047,10,15
60048,8,14
60049,8,13
60050,7,13
60051,6,13
60052,6,12
60053,5,12
60054,6,11
60055,6,13
60056,5,15
60057,5,16
60058,4,17
60059,4,17
60060,3,17
60061,2,17
60062,1,17
60063,2,16
60064,2,14
60065,3,13
60066,3,11
60067,4,11
60068,4,10
60069,4,9
60070,4,8
60071,4,8
60072,4,8
60073,4,8
60074,4,7
60075,4,8
60076,4,7
60077,4,7
60078,4,6
60079,6,9
60080,5,11
60081,7,12
60082,5,14
60083,5,16
60084,5,17
60085,8,18
60086,2,18
60087,4,17
60088,5,16
60089,4,15
60090,6,13
60091,6,12
60092,7,11
60093,6,11
60094,6,11
60095,6,10
60096,6,11
60097,5,10
60098,6,10
60099,6,10
60100,5,10
60101,5,9
60102,5,8
60103,4,12
60104,4,12
60105,3,14
60106,3,15
60107,2,15
60108,2,15
60109,1,14
60110,0,15
60111,1,14
60112,0,13
60113,2,11
60114,1,11
60115,1,10
60116,0,9
60117,1,7
60118,0,7
60119,0,7
60120,0,6
60121,0,6
60122,0,6
60123,0,6
60124,0,5
60125,0,5
60126,0,4
60127,2,7
60128,2,9
60129,2,12
60130,0,13
60131,0,14
60132,1,15
60133,0,15
60134,0,15
60135,0,14
60136,0,13
60137,1,12
60138,0,12
60139,1,11
60140,0,11
60141,1,10
60142,1,9
60143,1,8
60144,1,8
60145,1,6
60146,1,6
60147,1,5
60148,1,7
60149,1,8
60150,2,7
60151,2,10
60152,2,12
60153,3,14
60154,3,15
60155,3,16
60156,3,17
60157,3,16
60158,4,17
60159,3,16
60160,3,15
60161,4,14
60162,5,12
60163,5,11
60164,5,11
60165,5,10
60166,4,10
60167,4,8
60168,4,8
60169,3,8
60170,3,8
60171,3,7
60172,3,7
60173,3,6
60174,3,7
60175,4,8
60176,4,10
60177,4,11
60178,3,14
60179,4,15
60180,4,15
60181,3,16
60182,4,15
60183,4,14
60184,4,13
60185,4,13
60186,4,12
60187,4,11
60188,4,10
60189,4,9
60190,4,8
60191,3,7
60192,3,7
60193,3,7
60194,3,7
60195,3,7
60196,2,6
60197,2,5
60198,2,5
60199,5,9
60200,3,11
60201,3,13
60202,0,15
60203,1,15
60204,0,15
60205,0,16
60206,0,14
60207,0,14
60208,2,13
60209,2,12
60210,3,11
60211,3,9
60212,3,9
60213,3,8
60214,3,8
60215,3,6
60216,3,6
60217,3,6
60218,2,5
60219,2,5
60220,2,5
60221,2,4
60222,3,5
60223,5,7
60224,5,9
60225,5,11
60226,3,13
60227,3,14
60228,3,16
60229,2,16
60230,1,16
60231,1,15
60232,0,14
60233,2,13
60234,4,12
60235,4,11
60236,4,11
60237,3,10
60238,4,9
60239,4,8
60240,4,8
60241,3,7
60242,3,7
60243,3,6
60244,3,6
60245,2,5
60246,3,6
60247,4,7
60248,5,9
60249,4,11
60250,6,13
60251,5,16
60252,5,16
60253,6,16
60254,5,16
60255,5,16
60256,5,15
60257,5,13
60258,3,12
60259,3,11
60260,3,10
60261,3,8
60262,3,8
60263,3,7
60264,3,7
60265,3,7
60266,3,6
60267,2,6
60268,2,6
60269,2,5
60270,3,5
60271,5,7
60272,6,10
60273,5,12
60274,6,14
60275,5,16
60276,5,17
60277,6,17
60278,6,17
60279,5,16
60280,4,15
60281,5,14
60282,5,12
60283,5,11
60284,6,11
60285,6,11
60286,6,10
60287,6,9
60288,5,8
60289,5,7
60290,4,6
60291,4,6
60292,3,5
60293,3,6
60294,3,6
60295,6,9
60296,5,11
60297,2,14
60298,3,16
60299,4,16
60300,4,16
60301,5,16
60302,5,16
60303,6,15
60304,6,15
60305,6,14
60306,7,15
60307,7,14
60308,6,15
60309,6,14
60310,7,14
60311,8,14
60312,8,14
60313,7,14
60314,7,13
60315,5.5,12.5
60316,4,12
60317,2,11
60318,2,11
60319,0,12
60320,2,12
60321,1,13
60322,2,13
60323,2,14
60324,1,15
60325,3,12
60326,2,14
60327,3,13
60328,2,13
60329,2,11
60330,3,10
60331,3,9
60332,3,9
60333,3,7
60334,3,8
60335,3,7
60336,4,7
60337,3,7
60338,3,5
60339,2,4
60340,3,5
60341,3,6
60342,3,6
60343,5,8
60344,5,10
60345,5,11
60346,4,12
60347,4,12
60348,4,13
60349,3,13
60350,3,13
60351,3,13
60352,3,12
60353,3,11
60354,3,10
60355,3,9
60356,3,8
60357,3,7
60358,3,6
60359,3,6
60360,2,6
60361,2,5
60362,2,5
60363,2,5
60364,1,4
60365,1,4
60366,2,4
60367,5,6
60368,4,9
60369,4,11.5
60370,4,14
60371,4,15
60372,3,16
60373,0,17
60374,-1,17
60375,2,17
60376,2,16
60377,5,15
60378,5,13
60379,6,12
60380,5,11
60381,5,10
60382,5,10
60383,5,10
60384,5,10
60385,5,10
60386,6,9
60387,6,9.3
60388,6,9.7
60389,6,10
60390,7,10
60391,7,10
60392,7,12
60393,8,14
60394,9,15
60395,10,17
60396,10,18
60397,10,17
60398,11,17
60399,10,17
60400,10,17
60401,10,17
60402,11,16
60403,13,15
60404,12,15
60405,13,14
60406,13,14
60407,13,14
60408,12,14
60409,12,13
60410,12,14
60411,12,13
60412,12,13
60413,11,13
60414,10,13
60415,9,12
60416,8,13
60417,8,14
60418,7,14
60419,6,13
60420,6,14
60421,6,14
60422,6,13
60423,5,13
60424,5,12
60425,5,11
60426,4,11
60427,3,10
60428,2,9
60429,1,9
60430,1,8
60431,1,7
60432,1,7
60433,1,7
60434,0,6
60435,0,6
60436,-1,5
60437,-1,6
60438,-1,5
60439,0,7
60440,0,8
60441,0,10
60442,-1,11
60443,0,11
60444,1,11
60445,0,12
60446,0,11
60447,-1,10
60448,-2,9
60449,-1,8
60450,0,8
60451,0,7
60452,0,6
60453,1,5
60454,0,4
60455,1,4
60456,1,5
60457,1,5
60458,1,5
60459,1,5
60460,2,5
60461,1.5,5
60462,1,5
60463,1,6
60464,0,7
60465,1,9
60466,0,11
60467,0,11
60468,0,12
60469,0,13
60470,2,13
60471,2,13
60472,3,12
60473,3,12
60474,4,11
60475,4,11
60476,5,10
60477,5,9
60478,4,8
60479,4,8
60480,4,8
60481,4,8
60482,4,8
60483,5,8
60484,5,9
60485,7,10
60486,7,10
60487,9,12
60488,10,12
60489,11,13
60490,11,13
60491,12,14
60492,12,14
60493,13,14
60494,13,14
60495,12,15
60496,12,14
60497,13,14
60498,13,14
60499,13,14
60500,13,15
60501,13,14
60502,13,14
60503,13,14
60504,13,14
60505,13,14
60506,13,14
60507,13,15
60508,13.5,15
60509,14,15
60510,14,15
60511,14,15
60512,15,15
60513,15,16
60514,15,16
60515,15,17
60516,16,17
60517,16,16
60518,15,16
60519,15,16
60520,15,16
60521,16,17
60522,15,17
60523,13,16
60524,12,16
60525,12,16
60526,11,15
60527,10,15
60528,10,15
60529,9,14
60530,9,14
60531,9,13
60532,9,13
60533,9,13
60534,9,13
60535,9,14
60536,10,15
60537,9,16
60538,9,17
60539,8,17
60540,7,17
60541,8,17
60542,8,17
60543,7,16
60544,7,15
60545,8,15
60546,7,14
60547,8,12
60548,8,12
60549,8,12
60550,8,11
60551,7,10
60552,8,10
60553,8,10
60554,8,10
60555,7,9
60556,7,8
60557,7,9
60558,7,10
60559,8,12
60560,8,13
60561,9,13
60562,9,16
60563,8,16
60564,9,17
60565,9,18
60566,9,18
60567,9,18
60568,9,16
60569,10,16
60570,9.4,14
60571,9.2,13.4
60572,8.9,12.7
60573,8.3,11.9
60574,7.1,10.6
60575,5.5,8.9
60576,3.7,7.1
60577,2.1,5.6
60578,0.9,4.5
60579,0.3,3.9
60580,0,3.6
60581,-0.3,3.4
60582,-1,2
60583,1,4
60584,2,6
60585,2,8
60586,4,10
60587,3,10
60588,3,10
60589,4,11
60590,3,10
60591,3,10
60592,3,10
60593,3,9
60594,3,10
60595,4,9
60596,4,9
60597,6,8
60598,6,8
60599,6,7
60600,5,6
60601,4,5
60602,4,5
60603,4,5
60604,5,6
60605,4,6
60606,4,5
60607,4,5
60608,4,8
60609,2,9
60610,0,11
60611,1,12
60612,1,11
60613,1,12
60614,4,10
60615,3,10
60616,2,9
60617,2,8
60618,2,7
60619,2,7
60620,2,6
60621,2,6
60622,2,7
60623,2,6
60624,1,4
60625,1,4
60626,2,5
60627,1,4
60628,1,3
60629,1,4
60630,1,4
60631,2,5
60632,2,7
60633,1,10
60634,1,10
60635,1,11
60636,1,12
60637,2,13
60638,1,14
60639,1,13
60640,1,11
60641,1,9
60642,2,9
60643,2,7
60644,2,6
60645,0,4
60646,0,4
60647,1,4
60648,0,3
60649,0,3
60650,0,3
60651,-1,2
60652,-1,2
60653,-2,1
60654,-1,1
60655,0,3
60656,2,5
60657,2,9
60658,1,11
60659,1,13
60660,1,14
60661,4,15
60662,5,15
60663,4,14
60664,4,13
60665,5,12
60666,5,11
60667,5,9
60668,5,8
60669,5,8
60670,4,7
60671,4,7
60672,4,6
60673,3,5
60674,3,5
60675,3,5
60676,2,5
60677,3,6
60678,2,4
60679,4,6
60680,6,9
60681,6,12
60682,8,15
60683,8,16
60684,8,17
60685,8,18
60686,8,18
60687,8,18
60688,8,16
60689,8,16
60690,9,14
60691,7,14
60692,7,14
60693,8,14
60694,8,13
60695,10,12
60696,10,12
60697,9,12
60698,9,11
60699,7,12
60700,7,11
60701,5,11
60702,5,10
60703,4,10
60704,3,10
60705,3,11
60706,3,12
60707,3,12
60708,2,11
60709,2,11
60710,2,10
60711,2,9
60712,2,8
60713,2,8
60714,1,7
60715,1,7
60716,1,7
60717,1,7
60718,1,7
60719,1,6
60720,1,6
60721,2,6
60722,2,6
60723,3,6
60724,2,6
60725,2,6
60726,1,6
60727,-1,7
60728,-1,8
60729,0,9
60730,-1,10
60731,-2,11
60732,0,12
60733,0,12
60734,-1,10
60735,-2,10
60736,-1,9
60737,-1,8
60738,-1,7
60739,-1,6
60740,-2,6
60741,-1,4
60742,-1,3
60743,-1,3
60744,-1,3
60745,-2,2
60746,-2,2
60747,-2,1
60748,-2,1
60749,-2,1
60750,-2,0
60751,0,2
60752,0,4
60753,1,7
60754,0,8
60755,-1,11
60756,-2,12
60757,-1,13
60758,0,14
60759,0,12
60760,1,11
60761,2,10
60762,2,8
60763,1,6
60764,0,5
60765,0,4
60766,-1,4
60767,-1,3
60768,-1,3
60769,-1,2
60770,-2,2
60771,-2,1
60772,-2,1
60773,-2,1
60774,-2,0
60775,0,2
60776,0,5
60777,1,8
60778,1,11
60779,-2,14
60780,-4,15
60781,-2,16
60782,-2,16
60783,-2,15
60784,-2,14
60785,-2,12
60786,0,10
60787,0,9
60788,-1,9
60789,0,7
60790,-1,6
60791,0,7
60792,0,7
60793,0,6
60794,0,5
60795,0,5
60796,1,6
60797,2,7
60798,4,10
60799,5,11
60800,6,13
60801,6,15
60802,6,16
60803,6,17
60804,6,17
60805,6,19
60806,6,18
60807,7,18
60808,8,16
60809,9,15
60810,9,15
60811,9,15
60812,10,15
60813,10,15
60814,10,16
60815,10,15
60816,10,16
60817,10,15
60818,10,15
60819,10,15
60820,10,15
60821,11,14
60822,11,14
60823,12,14
60824,12,14
60825,13,15
60826,13,15
60827,13,15
60828,13,15
60829,13,16
60830,13,16
60831,14,16
60832,14,16
60833,14,15
60834,14,16
60835,14,16
60836,13,15
60837,13,15
60838,12,15
60839,12,15
60840,11,14
60841,11,14
60842,11,14
60843,10,15
60844,10,14
60845,9,13
60846,9,12
60847,10,13
60848,10,15
60849,11,17
60850,10,17
60851,10,19
60852,9,16
60853,9,16
60854,8,17
60855,8,16
60856,8,16
60857,8,15
60858,8,15
60859,8,14
60860,9,13
60861,9,13
60862,8,12
60863,8,12
60864,8,11
60865,8,11
60866,7,11
60867,6,10
60868,5,11
60869,3,10
60870,3,9
60871,2,10
60872,3,11
60873,1,12
60874,2,14
60875,1,14
60876,2,15
60877,0,15
60878,1,15
60879,1,14
60880,2,12
60881,3,12
60882,3,11
60883,3,10
60884,3,9
60885,4,9
60886,4,9
60887,4,9
60888,4,8
60889,4,9
60890,4,9
60891,4,8
60892,4,8
60893,4,8
60894,4,8
60895,5,9
60896,5,11
60897,7,11
60898,8,12
60899,7,12
60900,8,13
60901,9,13
60902,9,13
60903,9,12
60904,10,12
60905,9,12
60906,10,12
60907,8,12
60908,8,12
60909,7,11
60910,6,11
60911,5,10
60912,4,9
60913,3,9
60914,1,8
60915,1,7
60916,0,7
60917,0,7
60918,0,7
60919,-1,7
60920,-2,6
60921,-1,8
60922,-3,8
60923,-2,7
60924,-2,7
60925,-4,7
60926,-3,7
60927,-4,7
60928,-3,6
60929,-4,6
60930,-5,6
60931,-5,6
60932,-1,5
60933,-1,5
60934,-1,4
60935,-1,4
60936,-1,4.2
60937,-1,4.5
60938,-1,4.7
60939,-1,5
60940,-1,5
60941,-2,4
60942,-1,4
60943,-1,5
60944,-3,6
60945,-2,6
60946,-2,6
60947,-2,7
60948,-3,7
60949,-2,7
60950,0,6
60951,1,6
60952,2,6
60953,3,6
60954,3,5
60955,4,6
60956,5,7
60957,5,7
60958,5,7
60959,5,6
60960,5,6
60961,5,6
60962,4,7
60963,4,6
60964,4,7
60965,4,6
60966,5,6
60967,6,7
60968,7,10
60969,6,11
60970,5,11
60971,5,12
60972,4,13
60973,5,12
60974,6,13
60975,4,13
60976,6,12
60977,6,12
60978,7,11
60979,6,10
60980,6,9
60981,6,8
60982,5,8
60983,5,7
60984,5,7
60985,5,7
60986,5,8
60987,5,8
60988,5,8
60989,6,8
60990,6,8
60991,6,8
60992,6,8
60993,6,8
60994,5,9
60995,6,9
60996,6,9
60997,5,10
60998,5,9
60999,4,9
61000,4,9
61001,0,9
61002,1,8
61003,1,7
61004,1,6
61005,0,5
61006,-2,5
61007,-2,5
61008,-2,5
61009,-1,5
61010,-2,4
61011,-2,4
61012,-2,4
61013,-2,4
61014,-2,3
61015,-1,4
61016,-1,5
61017,-2,6
61018,-2,7
61019,-1,9
61020,-1,8
61021,-1,7
61022,-1,8
61023,-2,8
61024,-2,6
61025,-1,6
61026,-1,5
61027,-1,5
61028,-1,5
61029,-1,4
61030,-1,2
61031,-1,3
61032,-1,2
61033,-1,2
61034,-1,1
61035,-1,1
61036,-1,1
61037,-1,2
61038,-1,1
61039,0,2
61040,1,4
61041,1,6
61042,-1,7
61043,-2,9
61044,-2,9
61045,-1,10
61046,-2,10
61047,0,10
61048,-1,9
61049,-1,8
61050,0,6
61051,0,5
61052,1,5
61053,0,5
61054,0,4
61055,0,3
61056,0,3
61057,0,3
61058,0,4
61059,0,3
61060,0,3
61061,0,3
61062,0,3
61063,1,4
61064,1,5
61065,1,6
61066,2,8
61067,1,9
61068,0,10
61069,0,11
61070,0,11
61071,0,9
61072,1,8
61073,1,8
61074,1,8
61075,2,7
61076,1,7
61077,2,7
61078,1,6
61079,0,6
61080,-4,7
61081,-5,7
61082,-4,7
61083,-3,6
61084,-3,6
61085,-3,7
61086,-3,6
61087,-2,6
61088,-3,7
61089,-4,7
61090,-6,7
61091,-7,7
61092,-6,7
61093,-7,7
61094,-8,6
61095,-9,5
61096,-9,4
61097,-9,4
61098,-9,3
61099,-10,3
61100,-9,2
61101,-10,2
61102,-9,1
61103,-9,1
61104,-9,1
61105,-9,1
61106,-10,0
61107,-9,0
61108,-9,-1
61109,-8,0
61110,-7.3,0.7
61111,-6.7,1.3
61112,-6,2
61113,-5,4
61114,-9,6
61115,-10,6
61116,-9,7
61117,-8,7
61118,-11,6
61119,-10,6
61120,-10,5
61121,-9,4
61122,-9,3
61123,-9,3
61124,-10,3
61125,-9,2
61126,-8,2
61127,-8,2
61128,-7,2
61129,-6,2
61130,-7,0
61131,-7,0
61132,-9,1
61133,-7,0
61134,-7,0
61135,-7,1
61136,-8,2
61137,-8,3
61138,-8,4
61139,-8,4
61140,-9,5
61141,-9,6
61142,-11,5
61143,-11,5
61144,-13,4
61145,-12,3
61146,-11,2
61147,-10,2
61148,-9,1
61149,-9,1
61150,-9,0
61151,-9,0
61152,-8,0
61153,-8,-1
61154,-8,-3
61155,-8,-2
61156,-8,-2
61157,-8,-2
61158,-8,-2
61159,-7,-1
61160,-6,0
61161,-7,2
61162,-7,3
61163,-6,4
61164,-7,5
61165,-8,5
61166,-6,6
61167,-8,5
61168,-8,4
61169,-8,3
61170,-8,3
61171,-8,2
61172,-8,2
61173,-8,2
61174,-7,2
61175,-7,1
61176,-7,0
61177,-7,1
61178,-6,1
61179,-6,1
61180,-6,1
61181,-6,2
61182,-6,1
61183,-6,2
61184,-5,3
61185,-6,5
61186,-6,5
61187,-6,6
61188,-6,7
61189,-6,7
61190,-7,8
61191,-7,7
61192,-7,6
61193,-6,5
61194,-6,5
61195,-6,4
61196,-5,4
61197,-4,3
61198,-4,3
61199,-4,3
61200,-4,2
61201,-4,2
61202,-4,1
61203,-3,1
61204,-4,0
61205,-3,0
61206,-4,0
61207,-3,1
61208,-3,2
61209,-1,4
61210,-3,6
61211,-3,6
61212,-3,6
61213,-4,8
61214,-3,7
61215,-2,7
61216,-3,6
61217,-2,5
61218,-2,4
61219,-2,3
61220,-2,2
61221,-2,2
61222,-2,3
61223,-3,2
61224,-2,2
61225,-3,2
61226,-3,1
61227,-3,3
61228,-3,1
61229,-5,4
61230,-4,4
61231,-4,4
61232,-5,5
61233,-4,7
61234,-7,7
61235,-7,6
61236,-9,7
61237,-9,6
61238,-8,7
61239,-9,6
61240,-9,5
61241,-8,4
61242,-9,4
61243,-8,3
61244,-8,2
61245,-8,2
61246,-8,2
61247,-7,1
61248,-7,1
61249,-7,0
61250,-7,0
61251,-7,-2
61252,-7,-2
61253,-7,-2
61254,-7,-1
61255,-6,0
61256,-6,2
61257,-8,3
61258,-8,4
61259,-8,5
61260,-9,6
61261,-10,5
61262,-10,6
61263,-11,5
61264,-11,4
61265,-9,3
61266,-10,2
61267,-11,2
61268,-10,1
61269,-10,1
61270,-9,0
61271,-9,0
61272,-9,-1
61273,-9,-1
61274,-9,-2
61275,-9,-2
61276,-8,-2
61277,-8,-2
61278,-8,-3
61279,-7,-2
61280,-7,0
61281,-7,1
61282,-6,3
61283,-8,5
61284,-8,5
61285,-8,6
61286,-8,6
61287,-8,5
61288,-9,5
61289,-8,4
61290,-9,3
61291,-8,2
61292,-8,2
61293,-8,2
61294,-8,1
61295,-7,1
61296,-7,1
61297,-7,0
61298,-7,-2
61299,-7,-1
61300,-7,-2
61301,-7,-2
61302,-7,-2
61303,-5,-1
61304,-4,2
61305,-4,3
61306,-3,7
61307,-3,7
61308,-5,7
61309,-4,8
61310,-3,8
61311,-5,8
61312,-5,7
61313,-5,7
61314,-4.8,5.1
61315,-4.5,4.3
61316,-4.2,3.5
61317,-3.9,3
61318,-3.6,2.9
61319,-3.4,3.1
61320,-3.2,3.5
61321,-3,3.9
61322,-2.8,4
61323,-2.6,4
61324,-2.3,3.9
61325,-2,3.7
61326,-2,4.3
61327,-2,4.7
61328,-2,5
61329,-2.7,6
61330,-3.3,7
61331,-4,8
61332,-4.3,7.7
61333,-4.7,7.3
61334,-5,7
61335,-5,7
61336,-4,6
61337,-4,5
61338,-3.7,4
61339,-3.3,3
61340,-3,2
61341,-3,1.7
61342,-3,1.3
61343,-3,1
61344,-3,0.7
61345,-3,0.3
61346,-3,0
61347,-3.3,-0.3
61348,-3.7,-0.7
61349,-4,-1
61350,-3.5,-0.5
61351,-3,0
61352,-2,2
61353,-1.3,4.3
61354,-0.7,6.7
61355,0,9
61356,0.7,9.7
61357,1.3,10.3
61358,2,11
61359,1.8,9.8
61360,1.7,8.7
61361,1.5,7.5
61362,1.3,6.3
61363,1.2,5.2
61364,1,4
61365,0.7,3.7
61366,0.3,3.3
61367,0,3
61368,0,2.3
61369,0,1.7
61370,0,1
61371,0.3,1.3
61372,0.7,1.7
61373,1,2
61374,0,2
61375,1,3
61376,2,4
61377,2.5,5.5
61378,3,7
61379,4,10
61380,4.3,10
61381,4.7,10
61382,5,10
61383,5.3,9.7
61384,5.7,9.3
61385,6,9
61386,6.3,8.7
61387,6.7,8.3
61388,7,8
61389,6.5,7.5
61390,6,7
61391,5.5,6.5
61392,5,6
61393,4.5,5.5
61394,4,5
61395,4,4
61396,4,4
61397,3,4
61398,3.3,4.3
61399,3.7,4.7
61400,4,5
61401,2.7,7.3
61402,1.3,9.7
61403,0,12
61404,-0.3,12
61405,-0.7,12
61406,-1,12
61407,-1,11.3
61408,-1,10.7
61409,-1,10
61410,-0.3,8.7
61411,0.3,7.3
61412,1,6
61413,0.3,5.3
61414,-0.3,4.7
61415,-1,4
61416,-1,3.3
61417,-1,2.7
61418,-1,2
61419,-1.3,1.7
61420,-1.5,1.5
61421,-1.8,1.2
61422,-2,1
61423,-1,3
61424,0,5
61425,-0.3,6.3
61426,-0.7,7.7
61427,-1,9
61428,-1.7,9.3
61429,-2.3,9.7
61430,-3,10
61431,-2.3,9.3
61432,-1.7,8.7
61433,-1,8
61434,-1,7
61435,-1,6
61436,-1,5
61437,-1,4.3
61438,-1,3.7
61439,-1,3
61440,-0.8,3
61441,-0.7,3
61442,-0.5,3
61443,-0.3,3
61444,-0.2,3
61445,0,3
61446,0.3,3.7
61447,0.7,4.3
61448,1,5
61449,1.5,7.5
61450,2,10
61451,2,10
61452,2.7,10.3
61453,3.3,10.7
61454,4,11
61455,4.3,10.7
61456,4.7,10.3
61457,5,10
61458,4.7,9
61459,4.3,8
61460,4,7
61461,3.7,6.3
61462,3.3,5.7
61463,3,5
61464,2.7,4.7
61465,2.3,4.3
61466,2,4
61467,2,5
61468,2,6
61469,2,7
61470,1.5,7
61471,1,7
61472,0.5,7
61473,0,7
61474,-0.5,7
61475,-1,7
61476,-2,8
61477,-1.5,7.5
61478,-1,7
61479,-1.3,6
61480,-1.7,5
61481,-2,4
61482,-2,3.5
61483,-2,3
61484,-2,2.7
61485,-2,2.5
61486,-2,2.2
61487,-2,2
61488,-2,1
61489,-2.5,0
61490,-3,-1
61491,-2.7,-0.7
61492,-2.3,-0.3
61493,-2,0
61494,-1.7,1
61495,-1.3,2
61496,-1,3
61497,-1,4
61498,-1.5,5.5
61499,-2,7
61500,-2.3,7.3
