index,data,data2
64568,16,9
64569,17,8
64570,19,9
64571,19.5,9
64572,20,9
64573,20,9
64574,20.5,8
64575,21,7
64576,20,7
64577,19,7
64578,17,6
64579,17,6
64580,16,7
64581,15,8
64582,15,8
64583,14,7
64584,14,8
64585,14,8
64586,13,8
64587,13,8
64588,12,8
64589,13,8
64590,15,8
64591,17,8
64592,18,8
64593,20,5
64594,22,3
64595,23,3
64596,23,4
64597,25,4
64598,24,2
64599,21,10
64600,19,11
64601,19,11
64602,19,11
64603,19,12
64604,19,12
64605,19,11
64606,19,11
64607,19,11
64608,19,11
64609,19,11
64610,18,12
64611,18,13
64612,17,13
64613,17,14
64614,17,14
64615,17,13
64616,18,13
64617,19,13
64618,21,10
64619,22,10
64620,22,9
64621,23,9
64622,22,10
64623,19,11
64624,17,12
64625,17,13
64626,17,13
64627,18,14
64628,18,14
64629,17,14
64630,17,14
64631,17,15
64632,17,15
64633,17,15
64634,17,15
64635,17,16
64636,17,16
64637,17,16
64638,18,17
64639,18,17
64640,18,18
64641,18,18
64642,19,18
64643,18,16
64644,19,17
64645,20,16
64646,20,15
64647,21,15
64648,20,14
64649,19,15
64650,18,15
64651,18,14
64652,17,14
64653,17,14
64654,16,13
64655,16,14
64656,16,14
64657,16,13
64658,15,13
64659,15,13
64660,15,13
64661,15,14
64662,16,14
64663,20,15
64664,21,14
64665,23,14
64666,23,14
64667,24,14
64668,24,13
64669,25,13
64670,26,13
64671,26,13
64672,24,13
64673,23,14
64674,22,15
64675,22,15
64676,21,15
64677,21,15
64678,21,16
64679,21,16
64680,20,15
64681,20,14
64682,20,15
64683,20,15
64684,20,16
64685,19,16
64686,20,16
64687,20,17
64688,20,16
64689,22,17
64690,22,16
64691,23,16
64692,24,14
64693,24,11
64694,24,8
64695,24,7
64696,23,8
64697,23,5
64698,22,9
64699,20,13
64700,20,10
64701,19,11
64702,17,9
64703,17,9
64704,16,9
64705,15,9
64706,15,9
64707,14,9
64708,13,9
64709,14,9
64710,17,10
64711,20,10
64712,21,8
64713,21,9
64714,22,10
64715,22,11
64716,21,11
64717,21,11
64718,21,11
64719,21,11
64720,21,9
64721,20,8
64722,19,7
64723,19,7
64724,18,6
64725,17,7
64726,17,9
64727,16,9
64728,16,9
64729,16,10
64730,16,9
64731,16,10
64732,15,10
64733,16,11
64734,17,11
64735,18,10
64736,20,10
64737,20,10
64738,20,11
64739,21,10
64740,22,11
64741,23,8
64742,25,6
64743,24,7
64744,22,6
64745,19,7
64746,18,7
64747,17,8
64748,17,8
64749,16,8
64750,16,8
64751,15,8
64752,15,8
64753,15,9
64754,14,9
64755,14,9
64756,13,9
64757,14,10
64758,15,9
64759,16,9
64760,18,9
64761,19,8
64762,20,8
64763,22,7
64764,22,9
64765,23,8
64766,23,7
64767,22,6
64768,22,7
64769,21,10
64770,20,10
64771,19,10
64772,18,10
64773,17,10
64774,16,10
64775,15,10
64776,14,10
64777,14,9
64778,14,9
64779,14,9
64780,14,9
64781,14,9
64782,16,10
64783,18,10
64784,19,9
64785,20,9
64786,20,9
64787,22,9
64788,22,8
64789,21,7
64790,22,7
64791,21,7
64792,20,7
64793,19,7
64794,17,6
64795,16,6
64796,15,7
64797,14,7
64798,14,7
64799,13,7
64800,13,6
64801,12,6
64802,12,6
64803,11,6
64804,10,6
64805,11,7
64806,14,7
64807,16,7
64808,18,6
64809,20,7
64810,20,7
64811,22,8
64812,23,8
64813,24,7
64814,25,8
64815,25,7
64816,24,8
64817,23,7
64818,22,7
64819,20,8
64820,19,9
64821,17,9
64822,16,9
64823,15,9
64824,15,9
64825,14,9
64826,13,9
64827,13,9
64828,13,9
64829,13,10
64830,16,11
64831,18,12
64832,20,11
64833,22,10
64834,24,9
64835,25,9
64836,26,6
64837,27,6
64838,26,6
64839,25,4
64840,24,2
64841,23,2
64842,22,2
64843,21,5
64844,21,5
64845,20,5
64846,18,6
64847,17,6
64848,16,7
64849,15,7
64850,14,7
64851,15,7
64852,14,7
64853,14,8
64854,16,9
64855,18,9
64856,20,10
64857,21,11
64858,23,12
64859,24,11
64860,25,10
64861,26,6
64862,26,3
64863,26,3
64864,25,5
64865,23,5
64866,22,8
64867,21,7
64868,20,7
64869,20,4
64870,18,7
64871,16,8
64872,16,8
64873,15,8
64874,15,8
64875,14,8
64876,14,8
64877,14,9
64878,16,10
64879,19,11
64880,22,13
64881,24,13
64882,24,13
64883,26,14
64884,26,13
64885,25,13
64886,26,14
64887,26,14
64888,24,14
64889,21,15
64890,20,15
64891,20,15
64892,20,15
64893,20,15
64894,20,13
64895,20,14
64896,19,13
64897,18,14
64898,18,14
64899,18,14
64900,18,14
64901,19,15
64902,19,15
64903,21,15
64904,21,14
64905,23,9
64906,23,8
64907,24,8
64908,25,10
64909,25,13
64910,26,13
64911,24,11
64912,23,9
64913,22,11
64914,22,10
64915,22,12
64916,21,11
64917,21,12
64918,21,13
64919,21,13
64920,21,13
64921,21,14
64922,20,14
64923,20,14
64924,20,14
64925,20,14
64926,20,14
64927,20,16
64928,20,14
64929,23,13
64930,25,10
64931,26,10
64932,26,10
64933,26,13
64934,27,13
64935,25,14
64936,24,14
64937,24,15
64938,22.8,14.7
64939,22.5,14.5
64940,22.1,14.4
64941,21.7,14.3
64942,21,14
64943,20.2,13.6
64944,19.4,13.1
64945,18.7,12.6
64946,18.2,12.3
64947,18,12.2
64948,17.9,12.3
64949,17.7,12.5
64950,20,13
64951,21,13
64952,21.5,12
64953,22,11
64954,23,11
64955,22,12
64956,23,12
64957,22,14
64958,21,16
64959,21,17
64960,21,16
64961,20,16
64962,20,15
64963,20,15
64964,20,15
64965,20,14
64966,20,14
64967,19,14
64968,19,15
64969,19,15
64970,18,15
64971,18,15
64972,18,15
64973,18,16
64974,19,16
64975,19,16
64976,19,16
64977,20,17
64978,20,18
64979,19,18
64980,19,17
64981,19,17
64982,19,16
64983,20,17
64984,20,16
64985,19,17
64986,20,17
64987,19,17
64988,19,17
64989,20,17
64990,19,18
64991,20,18
64992,20,19
64993,20,19
64994,19,18
64995,19,18
64996,19,18
64997,19,18
64998,19,19
64999,20,19
65000,20,19
65001,20,19
65002,21,20
65003,21,19
65004,21,19
65005,21,19
65006,20,19
65007,20,19
65008,20,19
65009,20,19
65010,20,19
65011,20,19
65012,20,19
65013,20,19
65014,19,18
65015,19,18
65016,19,17
65017,19,17
65018,19,18
65019,19,18
65020,19,17
65021,19,18
65022,19,17
65023,20,18
65024,21,17
65025,22,16
65026,23,15
65027,23,16
65028,25,13
65029,25,14
65030,24,14
65031,25,11
65032,25,11
65033,24,13
65034,23,13
65035,22,12
65036,21,12
65037,20,13
65038,20,12
65039,18,13
65040,18,13
65041,17,13
65042,16,13
65043,15,13
65044,15,13
65045,16,14
65046,18,14
65047,20,13
65048,22,14
65049,22,14
65050,25,13
65051,26,12
65052,27,10
65053,28,11
65054,27,11
65055,27,11
65056,27,10
65057,26,9
65058,24,10
65059,22,10
65060,21,11
65061,20,11
65062,18,11
65063,17,11
65064,17,11
65065,16,11
65066,15,11
65067,15,10
65068,14,10
65069,16,11
65070,18,11
65071,21,13
65072,23,14
65073,24,13
65074,26,12
65075,28,9
65076,28,9
65077,28,7
65078,28,9
65079,27,11
65080,26,12
65081,25,14
65082,23,17
65083,23,17
65084,23,17
65085,23,16
65086,21,16
65087,22,16
65088,21,16
65089,22,17
65090,19,16
65091,19,16
65092,18,15
65093,19,16
65094,20,17
65095,23,17
65096,24,16
65097,25,16
65098,26,17
65099,26,16
65100,27,14
65101,28,15
65102,28,13
65103,28,14
65104,28,15
65105,27,14
65106,25,12
65107,24,14
65108,23,15
65109,23,15
65110,22,16
65111,22,16
65112,20,16
65113,20,15
65114,19,15
65115,19,14
65116,19,15
65117,21,15
65118,20,16
65119,19,17
65120,19,18
65121,20,18
65122,21,19
65123,21,19
65124,21,19
65125,22,19
65126,21,19
65127,21,19
65128,21,19
65129,21,19
65130,21,20
65131,20,19
65132,20,19
65133,20,18
65134,20,18
65135,20,18
65136,20,18
65137,20,18
65138,20,18
65139,20,18
65140,20,19
65141,20,19
65142,21,20
65143,22,21
65144,22,22
65145,24,22
65146,25,22
65147,25,21
65148,24,21
65149,25,20
65150,25,20
65151,25,19
65152,23,17
65153,22,16
65154,21,15
65155,20,14
65156,19,14
65157,19,14
65158,19,13
65159,18,13
65160,18,13
65161,18,13
65162,18,13
65163,17,13
65164,17,13
65165,18,14
65166,19,14
65167,20,14
65168,22,13
65169,23,13
65170,24,13
65171,25,14
65172,25,13
65173,26,13
65174,26,14
65175,27,13
65176,26,12
65177,25,11
65178,23,14
65179,22,12
65180,21,13
65181,20,13
65182,19,13
65183,18,12
65184,17,12
65185,17,13
65186,16,12
65187,16,12
65188,15,12
65189,17,13
65190,18,13
65191,20,13
65192,22,12
65193,24,13
65194,26,13
65195,26,13
65196,28,14
65197,29,13
65198,28,13
65199,28,14
65200,28,14
65201,27,15
65202,24,15
65203,24,14
65204,24,13
65205,23,13
65206,23,13
65207,23,14
65208,22,16
65209,21,17
65210,19,15
65211,18,15
65212,18,16
65213,18,16
65214,19,17
65215,19,18
65216,20,18
65217,21,17
65218,22,19
65219,22,17
65220,23,17
65221,23,17
65222,24,17
65223,24,17
65224,23,16
65225,23,17
65226,23,17
65227,22,17
65228,22,17
65229,22,17
65230,22,17
65231,21,17
65232,21,17
65233,21,18
65234,20,17
65235,20,17
65236,19,17
65237,20,18
65238,22,18
65239,23,16
65240,25,17
65241,26,17
65242,27,16
65243,28,16
65244,28,17
65245,29,17
65246,29,15
65247,29,16
65248,29,17
65249,28,16
65250,27,16
65251,26,16
65252,25,16
65253,23,16
65254,22,16
65255,21,16
65256,20,16
65257,19,15
65258,19,15
65259,19,15
65260,18,15
65261,19,16
65262,21,15
65263,23,17
65264,25,17
65265,26,17
65266,28,13
65267,29,15
65268,30,17
65269,30,14
65270,29,14
65271,27,15
65272,27,16
65273,26,15
65274,25,14
65275,25,15
65276,24,17
65277,24,18
65278,24,18
65279,23,18
65280,22,16
65281,22,17
65282,21,16
65283,21,16
65284,20,16
65285,21,17
65286,22,18
65287,22,18
65288,26,19
65289,27,18
65290,29,18
65291,30,16
65292,30,17
65293,30,16
65294,31,14
65295,30,16
65296,28,17
65297,27,17
65298,26,17
65299,25,19
65300,25,19
65301,25,17
65302,24,17
65303,22,17
65304,22,17
65305,21,17
65306,21,17
65307,21,17
65308,20,17
65309,23,18
65310,23,18
65311,24,19
65312,25,20
65313,26,19
65314,27,18
65315,28,18
65316,28,17
65317,27,16
65318,26,17
65319,26,17
65320,26,17
65321,25,17
65322,25,17
65323,24,17
65324,24,17
65325,23.5,17.5
65326,23,18
65327,23,17
65328,22,18
65329,21,18
65330,21,18
65331,21,17
65332,21,17
65333,22,18
65334,22,18
65335,24,18
65336,26,19
65337,27,18
65338,28,19
65339,27,18
65340,27,18
65341,27,18
65342,26,18
65343,25,17
65344,24,19
65345,24,19
65346,24,19
65347,24,18
65348,24,19
65349,24,19
65350,24,19
65351,23,19
65352,23,19
65353,23,19
65354,21,18
65355,21,18
65356,20,18
65357,21,18
65358,21,19
65359,23,20
65360,25,19
65361,26,18
65362,26,19
65363,26,18
65364,27,18
65365,27,18
65366,27,18
65367,27,17
65368,27,16
65369,27,16
65370,25,16
65371,24,16
65372,23,15
65373,23,16
65374,22,16
65375,21,16
65376,21,16
65377,20,16
65378,20,15
65379,19,15
65380,19,14
65381,19,14
65382,20,14
65383,21,15
65384,23,16
65385,25,15
65386,27,14
65387,29,15
65388,29,16
65389,29,16
65390,29,13
65391,29,10
65392,28,17
65393,26,16
65394,25,15
65395,25,15
65396,24,16
65397,24,16
65398,23,18
65399,23,18.5
65400,23,19
65401,23,18
65402,22,18
65403,20,16
65404,20,16
65405,20,17
65406,22,18
65407,24,19
65408,25,18
65409,26,17
65410,26,18
65411,27,18
65412,28,17
65413,28,16
65414,29,16
65415,29,16
65416,28,17
65417,26,17
65418,25,17
65419,24,18
65420,24,18
65421,23,19
65422,23,17
65423,22,17
65424,22,17
65425,21,17
65426,21,17
65427,21,17
65428,20,17
65429,21,17
65430,22,18
65431,23,18
65432,24,18
65433,25,18
65434,25,18
65435,26,18
65436,27,17
65437,28,17
65438,27,17
65439,27,16
65440,26,15
65441,26,15
65442,24,15
65443,22,14
65444,22,14
65445,22,14
65446,21,14
65447,20,15
65448,19,15
65449,19,15
65450,19,15
65451,18,15
65452,18,15
65453,19,15
65454,21,16
65455,22,16
65456,24,16
65457,25,16
65458,27,17
65459,28,17
65460,29,15
65461,29,14
65462,28,15
65463,27,18
65464,26,18
65465,25,18
65466,24,18
65467,23,18
65468,23,18
65469,23,18
65470,23,18
65471,22,18
65472,22,17
65473,22,15
65474,21,15
65475,21,16
65476,21,15
65477,22,16
65478,22,16
65479,23,16
65480,24,17
65481,24,16
65482,25,16
65483,26,16
65484,26,16
65485,27,17
65486,26,18
65487,26,17
65488,25,16
65489,24,17
65490,22,18
65491,21,18
65492,21,18
65493,21,18
65494,20,18
65495,20,18
65496,20,18
65497,20,18
65498,20,18
65499,20,18
65500,20,18
65501,20,18
65502,21,18
65503,21,18
65504,21,19
65505,21,19
65506,21,19
65507,21,18
65508,20,18
65509,20,18
65510,20,18
65511,21,18
65512,21,18
65513,21,17
65514,21,18
65515,20,18
65516,19,18
65517,19,18
65518,19,18
65519,19,18
65520,20,18
65521,20,18
65522,20,18
65523,20,18
65524,20,18
65525,20,18
65526,21,19
65527,22,19
65528,23,19
65529,23,19
65530,23,20
65531,24,19
65532,23,20
65533,24,20
65534,24,19
65535,25,20
65536,25,19
65537,24,19
65538,24,19
65539,24,19
65540,24,20
65541,24,20
65542,24,20
65543,24,19
65544,24,20
65545,23,20
65546,24,19
65547,23,20
65548,23,19
65549,23,20
65550,25,20
65551,25,20
65552,26,21
65553,26,21
65554,27,21
65555,29,27
65556,28,21
65557,27,21
65558,26,21
65559,26,22
65560,25.5,21.5
65561,25,21
65562,24,20
65563,24,20
65564,23,21
65565,23,21
65566,23,21
65567,23,21
65568,22,21
65569,23,22
65570,22,21
65571,22,21
65572,22,21
65573,22,21
65574,22,21
65575,23,21
65576,23,21
65577,24,22
65578,25,21
65579,25,21
65580,26,21
65581,27,21
65582,27,21
65583,27,21
65584,27,19
65585,26,20
65586,26,19
65587,25,19
65588,24,19
65589,24,20
65590,23,20
65591,23,20
65592,23,20
65593,23,20
65594,23,20
65595,23,20
65596,23,19
65597,23,20
65598,23,20
65599,24,20
65600,25,21
65601,27,20
65602,26,20
65603,26,20
65604,26,19
65605,27,20
65606,28,21
65607,27,20
65608,26,20
65609,25,21
65610,25,20
65611,25,20
65612,24,20
65613,24,21
65614,24,21
65615,24,20
65616,23,20
65617,23,20
65618,23,20
65619,23,20
65620,23,20
65621,22,20
65622,23,20
65623,23,20
65624,24,20
65625,25,21
65626,26,22
65627,26,21
65628,25,21
65629,25,21
65630,25,21
65631,26,20
65632,24,20
65633,23,19
65634,22,21
65635,21,19
65636,21,19
65637,21,19
65638,21,20
65639,21,19
65640,21,19
65641,21,20
65642,21,20
65643,21,20
65644,21,19
65645,21,20
65646,22,20
65647,22,20
65648,23,20
65649,24,21
65650,24,21
65651,25,21
65652,26,21
65653,27,19
65654,26,20
65655,26,21
65656,26,21
65657,25,19
65658,23.6,16.6
65659,23.3,16.9
65660,23,17.1
65661,22.7,17.5
65662,22.6,18
65663,22.7,18.6
65664,23.1,19.2
65665,23.5,19.8
65666,24.1,20.5
65667,24.6,21.1
65668,25,22
65669,25.5,23
65670,24,19
65671,25,20
65672,26,20
65673,26,20
65674,27,20
65675,28,20
65676,27,20
65677,26,19
65678,26,19
65679,26,20
65680,26,19
65681,26,19
65682,25,19
65683,25,19
65684,25,19
65685,24,19
65686,24,19
65687,24,19
65688,24,19
65689,24,19
65690,24,19
65691,23,19
65692,23,19
65693,24,20
65694,25,20
65695,27,21
65696,27,21
65697,27,20
65698,28,21
65699,29,20
65700,28,20
65701,29,20
65702,30,20
65703,29,20
65704,26,19
65705,26,20
65706,25,20
65707,24,21
65708,24,21
65709,23,22
65710,23,21
65711,22,21
65712,22,21
65713,22,21
65714,22,21
65715,22,21
65716,22,21
65717,23,21
65718,23,21
65719,23,22
65720,23,21
65721,23,21
65722,23,22
65723,24,22
65724,24,22
65725,24,23
65726,25,23
65727,25,23
65728,25,23
65729,24.7,23
65730,24.3,23
65731,24,23
65732,24,22
65733,24,22
65734,24,22
65735,24,22
65736,23,22
65737,23,22
65738,23,21.5
65739,23,21
65740,23,21
65741,23,21
65742,24,21
65743,26,21
65744,27,19
65745,28,18
65746,28,18
65747,29,19
65748,30,19
65749,31,20
65750,31,20
65751,31,20
65752,30,20
65753,30,20
65754,28,21
65755,26,20
65756,24,22
65757,24,22
65758,22,20
65759,22,20
65760,21,19
65761,21,19
65762,21,19
65763,21,20
65764,22,19
65765,22,19
65766,22,19
65767,23,19
65768,24,20
65769,25,19
65770,28,19
65771,28,19
65772,29,18
65773,31,19
65774,30,17
65775,31,18
65776,30,17
65777,30,16
65778,28,16
65779,27,16
65780,26,17
65781,24,18
65782,24,17
65783,23,18
65784,23,16
65785,23,17
65786,22,18
65787,23,17
65788,23,17
65789,23,18
65790,24,18
65791,24,18
65792,23.5,18.5
65793,23,19
65794,24,20
65795,25,21
65796,26,22
65797,26,21
65798,27,22
65799,28,22
65800,27,22
65801,27,23
65802,27,23
65803,26,23
65804,26,23
65805,26,23
65806,25,23
65807,25,23
65808,24,23
65809,24,22
65810,24,22
65811,24,22
65812,23,21
65813,24,22
65814,25,21
65815,26,20
65816,27,19
65817,29,20
65818,29,19
65819,29,19
65820,30,19
65821,31,19
65822,30,19
65823,30,20
65824,29,20
65825,28,21
65826,27,21
65827,27,21
65828,26,21
65829,26,21
65830,25,20
65831,24,20
65832,24,19
65833,23,18
65834,22,18
65835,22,18
65836,21,17
65837,22,18
65838,24,18
65839,26,18
65840,28,19
65841,29,18
65842,31,18
65843,32,17
65844,33,18
65845,34,19
65846,34,19
65847,34,18
65848,34,15
65849,33,18
65850,31,18
65851,30,17
65852,28,20
65853,27,20
65854,26,19
65855,25,20
65856,25,19
65857,24,19
65858,23,19
65859,23,19
65860,22,18
65861,23,19
65862,25,20
65863,26,21
65864,28,21
65865,30,22
65866,31,22
65867,31,21
65868,31,21
65869,32,21
65870,32,21
65871,31,19
65872,30,21
65873,28,21
65874,28,21
65875,27,21
65876,27,21
65877,26,23
65878,25.5,21.5
65879,25,20
65880,24.5,20
65881,24,20
65882,24,20
65883,23,20
65884,23.5,20
65885,24,20
65886,25,20
65887,26,20
65888,27,20
65889,28,20
65890,29,19
65891,30,18
65892,31,18
65893,32,16
65894,32,17
65895,33,19
65896,32,17
65897,31,17
65898,30,18
65899,28,19
65900,27,19
65901,27,18
65902,27,19
65903,26,19
65904,25,19
65905,24,19
65906,23,19
65907,25,20
65908,23,19
65909,24,19
65910,25,19
65911,27,20
65912,28,20
65913,29,22
65914,29,22
65915,29,23
65916,29,23
65917,29,23
65918,30,23
65919,29,23
65920,28,23
65921,28,22
65922,27,23
65923,27,22
65924,27,22
65925,27,22
65926,27,22
65927,27,23
65928,26,22
65929,26,22
65930,26,22
65931,25,23
65932,26,23
65933,26,23
65934,26,22
65935,26,22
65936,27,22
65937,27,22
65938,27,23
65939,28,22
65940,29,23
65941,29,22
65942,28,22
65943,29,22
65944,29,22
65945,28,22
65946,27,21
65947,27,21
65948,26,21
65949,26,21
65950,26,21
65951,25,21
65952,24,20
65953,24,20
65954,24,20
65955,24,20
65956,24,20
65957,25,21
65958,26,21
65959,27,22
65960,29,23
65961,30,22
65962,30,23
65963,31,24
65964,31,24
65965,32,24
65966,32,24
65967,31,23
65968,30,24
65969,29,24
65970,29,24
65971,29,24
65972,29,24
65973,28,24
65974,28,24
65975,27,24
65976,27,24
65977,27,24
65978,28,24
65979,27,24
65980,27,24
65981,27,24
65982,27,24
65983,27,25
65984,28,26
65985,29,25
65986,27,25
65987,26,25
65988,27,25
65989,25,24
65990,26,24
65991,26,26
65992,27,26
65993,28,25
65994,27,25
65995,27,25
65996,27,25
65997,27,25
65998,26,25
65999,27,25
66000,26,25
66001,26,25
66002,26,25
66003,26,25
66004,26,25
66005,26,25
66006,27,25
66007,29,26
66008,29,26
66009,31,25
66010,31,25
66011,32,25
66012,31,25
66013,31,24
66014,31,25
66015,30,24
66016,30,25
66017,29,24
66018,29,25
66019,28,24
66020,27,25
66021,26,25
66022,26,24
66023,26,25
66024,26,24
66025,26,24
66026,26,24
66027,27,23
66028,26,23
66029,28,22
66030,29,23
66031,29,22
66032,30,23
66033,31,24
66034,31,23
66035,32,23
66036,31,23
66037,30,23
66038,30,24
66039,29,23
66040,29,24
66041,28,23
66042,28,23
66043,28,24
66044,27,23
66045,27,23
66046,27,23
66047,26,23
66048,24,23
66049,24,23
66050,25,23
66051,25,23
66052,24,23
66053,25,23
66054,25,24
66055,25,23
66056,26,24
66057,26,23
66058,26,23
66059,24,23
66060,25,23
66061,25,23
66062,25,23
66063,25,23
66064,25,23
66065,25,23
66066,25,23
66067,25,23
66068,24,23
66069,25,23
66070,25,23
66071,24,23
66072,24,23
66073,24,22
66074,23,22
66075,23,22
66076,23,22
66077,23,22
66078,23,22
66079,23,22
66080,23,22
66081,24,23
66082,26,22
66083,26,21
66084,28,22
66085,24,20
66086,27,19
66087,27,18
66088,27,19
66089,26,20
66090,26,20
66091,25,21
66092,25,21
66093,24,21
66094,24,21
66095,24,21
66096,23,21
66097,23,21
66098,23,21
66099,23,21
66100,23,21
66101,23,21
66102,23,23
66103,23,22
66104,23,22
66105,24,23
66106,25,23
66107,24,23
66108,25,23
66109,25,23
66110,25,23
66111,25,23
66112,25,23
66113,25,23
66114,25,23
66115,25,24
66116,25,24
66117,25,23
66118,25,24
66119,25,24
66120,24,23
66121,24,23
66122,24,23
66123,24,23
66124,24,23
66125,24,23
66126,24,23
66127,24,23
66128,25,22
66129,27,23
66130,27,23
66131,27,22
66132,27,22
66133,27,22
66134,27,21
66135,25,23
66136,25,22
66137,25,22
66138,25,22
66139,25,22
66140,25,22
66141,25,22
66142,25,22.5
66143,25,23
66144,25,23
66145,24,22
66146,24,23
66147,24,23
66148,24,23
66149,24,23
66150,24,23
66151,25,24
66152,26,23
66153,28,25
66154,28,23
66155,29,23
66156,30,24
66157,32,23
66158,32,22
66159,32,22
66160,30,22
66161,29,22
66162,29,21
66163,28,21
66164,28,22
66165,28,21
66166,28,22
66167,27,22
66168,27,23
66169,27,23
66170,27,23
66171,27,23
66172,27,23
66173,27,23
66174,28,24
66175,28,24
66176,28,25
66177,29,25
66178,30,25
66179,31,25
66180,31,25
66181,31,25
66182,31,25
66183,31,25
66184,31,25
66185,30,25
66186,29,24
66187,29,24
66188,28,24
66189,28,24
66190,28,24
66191,28,24
66192,28,24
66193,28,24
66194,27,24
66195,27,24
66196,27,24
66197,27,24
66198,29,25
66199,30,24
66200,31,24
66201,31,24
66202,31,24
66203,31,24
66204,31,24
66205,31,25
66206,31,25
66207,31,24
66208,31,24
66209,30,24
66210,29,24
66211,29,24
66212,28,24
66213,28,24
66214,28,24
66215,28,25
66216,27,25
66217,27,25
66218,27,24
66219,27,24
66220,27,24
66221,27,25
66222,27,24
66223,28,25
66224,29,25
66225,30,25
66226,30,25
66227,31,24
66228,31,24
66229,32,24
66230,32,24
66231,32,24
66232,30,23
66233,30,23
66234,29,23
66235,29,22
66236,28,22
66237,28,22
66238,28,23
66239,28,23
66240,27,23
66241,27,24
66242,27,24
66243,27,24
66244,27,24
66245,27,24
66246,28,24
66247,29,24
66248,30,23
66249,30,22
66250,31,23
66251,32,23
66252,32,22
66253,32,22
66254,32,22
66255,32,22
66256,32,22
66257,29,23
66258,29,23
66259,29,23
66260,28,22
66261,28,22
66262,27,22
66263,26,22
66264,26,22
66265,25,22
66266,25,22
66267,25,22
66268,25,22
66269,26,22.5
66270,28,23
66271,29,23
66272,30,23
66273,32,22
66274,31,22
66275,33,23
66276,33,23
66277,33,22
66278,34,22
66279,32,21
66280,32,22
66281,32,21
66282,31,21
66283,30,22
66284,30,22
66285,28,22
66286,28,22
66287,27,23
66288,28,22
66289,28,22
66290,26,22
66291,26,22
66292,25,22
66293,26,22
66294,27,23
66295,28,24
66296,29,23
66297,31,23
66298,32,24
66299,32,24
66300,33,24
66301,33,23
66302,34,22
66303,31,22
66304,32,22
66305,31,23
66306,31,22
66307,29,23
66308,28,23
66309,27,23
66310,27,23
66311,26,23
66312,26,23
66313,25,23
66314,25,22
66315,25,22
66316,25,22
66317,26,23
66318,27,23
66319,28,24
66320,30,24
66321,32,25
66322,32,24
66323,32,23
66324,33,24
66325,34,23
66326,33,23
66327,33,23
66328,33,22
66329,32,22
66330,31,22
66331,31,22
66332,30,22
66333,28,23
66334,28,23
66335,27,23
66336,26,23
66337,25,22
66338,25,22
66339,24,21
66340,24,21
66341,25,22
66342,27,22
66343,28,22
66344,30,22
66345,30,21
66346,31,22
66347,32,22
66348,33,18
66349,33,19
66350,33,19
66351,32,17
66352,32,13
66353,30,22
66354,28,22
66355,28,23
66356,28,23
66357,28,22
66358,28,22
66359,28,22
66360,27,23
66361,26,23
66362,27,23
66363,26,23
66364,26,23
66365,26,23
66366,28,23
66367,29,22
66368,30,22
66369,31,21
66370,32,21
66371,34,22
66372,33,21
66373,34,21
66374,35,23
66375,34,23
66376,33,22
66377,31,22
66378,30,21
66379,30,21
66380,29,21
66381,28,22
66382,28,21
66383,28,22
66384,27,22
66385,28,22
66386,28,22
66387,27,22
66388,26,22
66389,27,22
66390,27,22
66391,28,23
66392,29,24
66393,29,23
66394,29,25
66395,29,24
66396,31,24
66397,29,24
66398,28,24
66399,28,25
66400,28,24
66401,29,22
66402,27.3,22.3
66403,26.6,22.7
66404,26.1,23.1
66405,25.7,23.4
66406,25.6,23.4
66407,25.8,23.1
66408,26.1,22.8
66409,26.2,22.4
66410,26.3,22.2
66411,26.1,22.2
66412,26,22.5
66413,25.8,22.7
66414,27.7,23.3
66415,29.3,23.7
66416,31,24
66417,32,23.7
66418,33,23.3
66419,34,23
66420,33.6,22.6
66421,33.2,22.2
66422,32.8,21.8
66423,32.4,21.4
66424,32,21
66425,31,22
66426,30.3,22.7
66427,29.7,23.3
66428,29,24
66429,29,24
66430,29,24
66431,28,24
66432,27,23
66433,27,23
66434,26,23
66435,26,22
66436,26,22
66437,26,22
66438,27.7,23
66439,29.3,24
66440,31,25
66441,32.3,24.7
66442,33.7,24.3
66443,35,24
66444,35.3,23.7
66445,35.7,23.3
66446,36,23
66447,35.3,23
66448,34.7,23
66449,34,23
66450,32.3,23.7
66451,30.7,24.3
66452,29,25
66453,28.5,23.5
66454,28,22
66455,28,20
66456,27,21
66457,26,21
66458,26,21
66459,26,21
66460,26,21
66461,26,21
66462,27.7,22
66463,29.3,23
66464,31,24
66465,32.3,23.7
66466,33.7,23.3
66467,35,23
66468,35.3,22.7
66469,35.7,22.3
66470,36,22
66471,34.3,22.7
66472,32.7,23.3
66473,31,24
66474,30,24
66475,30,23.5
66476,30,23
66477,29.5,23.5
66478,29,24
66479,29,24
66480,29,24
66481,28,24
66482,28,24
66483,28,24
66484,28,24
66485,28,24
66486,28.7,24
66487,29.3,24
66488,30,24
66489,31,24
66490,32,24
66491,33,24
66492,33,23
66493,33,23
66494,33,22
66495,34,23
66496,32,23
66497,31,23
66498,30,22
66499,30,24
66500,28,24
66501,28,24.5
66502,28,25
66503,27,24
66504,27,24
66505,27,24
66506,27,24
66507,26,23
66508,26,23
66509,26,23
66510,27.5,23
66511,29,23
66512,31,22
66513,32,21.3
66514,33,20.7
66515,34,20
66516,35,20
66517,34.5,19.5
66518,34,19
66519,33.3,18.3
66520,32.7,17.7
66521,32,17
66522,30.3,17.3
